price,sqft_living,view,floors
-0.5068955964653293,-0.8568337071353782,-0.30608152759295737,2.7794189935688567
0.7886258143761959,1.5467705503175722,-0.30608152759295737,0.9095029478955516
5.185112162968037,5.621972314090074,-0.30608152759295737,0.9095029478955516
-0.6657802977949504,-1.230484914430337,-0.30608152759295737,0.9095029478955516
0.024451510481230176,1.0223478032369284,-0.30608152759295737,-0.9604130977777536
-0.6780021978972289,0.006278730768181197,-0.30608152759295737,0.9095029478955516
1.0177864412939186,0.43237221277120425,-0.30608152759295737,-0.9604130977777536
-0.8460533243035588,-0.20130527328457362,-0.30608152759295737,-0.9604130977777536
-0.44899434473078476,-0.8459082332378649,-0.30608152759295737,2.7794189935688567
0.9184835029629054,0.03905515246072143,-0.30608152759295737,1.8444609707322042
-0.5313393966698864,-0.8240572854428381,-0.30608152759295737,0.9095029478955516
2.087202700243291,3.600759643050093,-0.30608152759295737,-0.9604130977777536
1.0483411915496148,0.77106190359412,-0.30608152759295737,0.9095029478955516
-0.27087237264017733,-0.12482695600197974,-0.30608152759295737,0.9095029478955516
1.1766711426235394,1.2845591767772502,-0.30608152759295737,0.9095029478955516
-0.15857144355039096,-0.9770139200080258,-0.30608152759295737,0.9095029478955516
-0.6138372223602666,-0.44166569902986863,-0.30608152759295737,-0.02545507494110098
-0.9377175750706479,-1.4358838237035891,-0.30608152759295737,-0.9604130977777536
2.01081582460405,-0.6164732813900832,4.926180057297974,-0.02545507494110098
0.05531180823948349,0.47607410836125785,-0.30608152759295737,-0.9604130977777536
1.0941733169331593,2.8141255224291277,-0.30608152759295737,0.9095029478955516
-0.8766080745592552,-0.9879393939055392,-0.30608152759295737,-0.9604130977777536
3.156618959192663,1.6669507631902196,-0.30608152759295737,-0.9604130977777536
1.0228279750861085,0.04998062635823484,-0.30608152759295737,-0.02545507494110098
-0.00579769227190921,0.454223160566231,-0.30608152759295737,-0.9604130977777536
-0.5863379471301399,-1.326629084728455,-0.30608152759295737,-0.02545507494110098
0.6358520630977141,0.9349440120568211,-0.30608152759295737,0.9095029478955516
0.12253225880201546,-0.004646743129332213,1.0019838686297755,-0.9604130977777536
2.362195452544558,1.4593667591374648,-0.30608152759295737,0.9095029478955516
-0.5175897590548231,0.3886703171811506,-0.30608152759295737,-0.9604130977777536
-0.40300944559596175,0.08275704805077508,-0.30608152759295737,0.9095029478955516
-0.5557831968744436,-0.4307402251323552,-0.30608152759295737,-0.9604130977777536
1.4455529448736675,0.8693911686717406,4.926180057297974,-0.9604130977777536
-0.9682723253263442,-1.2392252935483477,-0.30608152759295737,-0.9604130977777536
0.32113813546404174,1.0004968554419016,-0.30608152759295737,0.9095029478955516
1.246947068211641,2.6283924661714,-0.30608152759295737,-0.02545507494110098
-1.0904913263491296,-0.8240572854428381,-0.30608152759295737,-0.9604130977777536
-0.6321700725136844,-0.20130527328457362,-0.30608152759295737,0.9095029478955516
-1.0141044507098889,-1.1845979240607807,-0.30608152759295737,0.9095029478955516
-0.06079624273216264,-0.35426190784976136,-0.30608152759295737,-0.9604130977777536
0.6969615636091069,-0.44166569902986863,-0.30608152759295737,-0.9604130977777536
-0.1281694670459731,-1.250150767445861,-0.30608152759295737,-0.9604130977777536
0.6389075381232838,1.0769751727244954,-0.30608152759295737,0.9095029478955516
-0.6474474476415326,-0.026497690924359035,-0.30608152759295737,-0.9604130977777536
-0.23495831918963184,-0.11390148210446632,-0.30608152759295737,-0.9604130977777536
0.9413995656546776,0.24663915651347623,-0.30608152759295737,-0.9604130977777536
1.239308380647717,1.2736337028797369,-0.30608152759295737,-0.02545507494110098
-0.7330007483574823,0.060906100255748254,-0.30608152759295737,0.9095029478955516
-0.12801669329469462,-0.9114610766229453,-0.30608152759295737,2.7794189935688567
-1.0416037259400155,-0.7257280203652173,-0.30608152759295737,-0.9604130977777536
-0.8460533243035588,-0.9114610766229453,-0.30608152759295737,0.9095029478955516
1.0034257086737413,0.24663915651347623,-0.30608152759295737,-0.02545507494110098
-0.6199481724114059,-1.140896028470727,-0.30608152759295737,-0.9604130977777536
0.452523561563536,0.5962543212339054,-0.30608152759295737,0.9095029478955516
0.7519601140693603,1.69972718488276,-0.30608152759295737,0.9095029478955516
-0.6924393173930454,-0.7475789681602442,-0.30608152759295737,-0.9604130977777536
-0.11273931816684643,-0.20130527328457362,-0.30608152759295737,-0.9604130977777536
-0.5313393966698864,-0.9223865505204587,-0.30608152759295737,-0.9604130977777536
1.239308380647717,0.9349440120568211,2.310049264852508,-0.02545507494110098
-1.179100102090649,-1.2610762413433745,-0.30608152759295737,-0.9604130977777536
0.20808555951796523,-0.015572217026845624,2.310049264852508,-0.02545507494110098
-0.37245469534026543,-0.7038770725701905,-0.30608152759295737,2.7794189935688567
-1.0691030011701421,-1.5560640365762366,-0.30608152759295737,-0.9604130977777536
1.1247280671888558,0.6290307429264456,-0.30608152759295737,-0.9604130977777536
2.3163633271610133,0.2247882087184494,3.6181146610752415,0.9095029478955516
2.4581373683474443,1.3719629679573575,-0.30608152759295737,-0.9604130977777536
0.9108448153989813,0.5197760039513115,-0.30608152759295737,-0.02545507494110098
-0.7391116984086216,-0.8349827593403515,-0.30608152759295737,-0.9604130977777536
-0.11273931816684643,0.7164345341065529,-0.30608152759295737,-0.9604130977777536
-1.3196519532668523,-0.955162972212999,-0.30608152759295737,-0.9604130977777536
0.6236301629954356,0.5416269517463383,-0.30608152759295737,0.9095029478955516
-1.011048975684319,-0.8459082332378649,-0.30608152759295737,-0.9604130977777536
0.40669143617999154,0.3012665260010433,-0.30608152759295737,-0.9604130977777536
0.587575557693714,0.6945835863115261,-0.30608152759295737,-0.02545507494110098
2.087202700243291,1.0332732771344417,3.6181146610752415,-0.9604130977777536
0.22336293464581342,-0.0920505343094395,3.6181146610752415,-0.02545507494110098
0.26919506002935795,-0.3870383295423016,-0.30608152759295737,0.9095029478955516
2.2063662262405064,1.492143180830005,-0.30608152759295737,0.9095029478955516
-0.7345284858702672,-1.4140328759085623,-0.30608152759295737,0.9095029478955516
-0.5282839216443168,-1.250150767445861,-0.30608152759295737,0.9095029478955516
0.2844724351572061,-0.6055478074925698,-0.30608152759295737,2.7794189935688567
1.5032647571566267,1.25178275508471,-0.30608152759295737,0.9095029478955516
-0.4855072712863419,0.03905515246072143,-0.30608152759295737,0.9095029478955516
1.5524945707686046,1.2627082289822233,-0.30608152759295737,0.9095029478955516
-0.2655130694453282,1.3501120201623307,-0.30608152759295737,0.9095029478955516
0.8494297673850316,1.120677068314549,-0.30608152759295737,0.9095029478955516
0.2539176849015098,-0.34333643395224794,-0.30608152759295737,0.9095029478955516
0.33336003556632027,0.6727326385164992,-0.30608152759295737,0.9095029478955516
-0.1891261938060873,1.863609293345461,-0.30608152759295737,-0.9604130977777536
0.6572403882767016,1.1643789639046027,-0.30608152759295737,0.9095029478955516
-0.25023569431748,0.24663915651347623,-0.30608152759295737,-0.9604130977777536
-0.838888235368598,0.42144673887369083,-0.30608152759295737,-0.9604130977777536
-0.03635244252760556,-0.4853675946199223,-0.30608152759295737,-0.9604130977777536
-0.28231818208596116,-0.3870383295423016,-0.30608152759295737,-0.9604130977777536
-0.7727219236898876,-1.1299705545732135,-0.30608152759295737,-0.9604130977777536
-0.5160620215420383,0.9578875072415993,-0.30608152759295737,0.9095029478955516
-0.051629817655453734,0.35589389548861033,-0.30608152759295737,0.9095029478955516
0.7183498887880942,1.623248867600166,-0.30608152759295737,0.9095029478955516
0.02475705798378714,0.13738441753834213,-0.30608152759295737,-0.9604130977777536
-0.057740767706593005,-0.9660884461105124,-0.30608152759295737,-0.9604130977777536
0.2630841099782187,0.14830989143585555,-0.30608152759295737,-0.9604130977777536
0.11947678377644583,-0.03742316482187245,-0.30608152759295737,-0.9604130977777536
-0.9071628248149516,-0.11390148210446632,-0.30608152759295737,-0.9604130977777536
-0.3877320704681136,-0.1794543254895468,-0.30608152759295737,-0.9604130977777536
4.134370967374946,1.087900646622009,-0.30608152759295737,0.9095029478955516
-0.9682723253263442,-0.955162972212999,-0.30608152759295737,-0.9604130977777536
-0.7788328737410268,-0.6929515986726771,-0.30608152759295737,-0.9604130977777536
0.7861814343557402,0.8366147469792005,-0.30608152759295737,1.8444609707322042
-0.9225929736940782,-0.24500716887462726,-0.30608152759295737,-0.02545507494110098
0.15003153403214217,-0.4853675946199223,-0.30608152759295737,-0.9604130977777536
0.4830783118192324,-0.10297600820695291,-0.30608152759295737,0.9095029478955516
-0.2044035689339355,1.7652800282678403,-0.30608152759295737,-0.9604130977777536
0.10114393362302801,-0.5946223335950565,-0.30608152759295737,-0.9604130977777536
0.7000170386346765,-0.3761128556447882,-0.30608152759295737,-0.02545507494110098
-1.1821555771162187,-1.326629084728455,-0.30608152759295737,-0.9604130977777536
0.02475705798378714,1.437515811342438,-0.30608152759295737,0.9095029478955516
0.3150271854129025,-0.4198147512348418,-0.30608152759295737,0.9095029478955516
-0.23801379421520147,1.3938139157523843,-0.30608152759295737,-0.9604130977777536
1.5524945707686046,2.4863613055037255,-0.30608152759295737,0.9095029478955516
-0.5863379471301399,-0.12482695600197974,-0.30608152759295737,0.9095029478955516
0.15003153403214217,0.639956216823959,-0.30608152759295737,0.9095029478955516
6.150984484250905,3.4696539562799322,2.310049264852508,0.9095029478955516
0.5350213872539162,-0.8896101288279185,-0.30608152759295737,-0.9604130977777536
-0.9682723253263442,-0.1903797993870602,-0.30608152759295737,-0.02545507494110098
-0.9682723253263442,-1.1845979240607807,-0.30608152759295737,-0.9604130977777536
-0.6016153222579881,-1.1299705545732135,-0.30608152759295737,-0.9604130977777536
-0.952994950198496,-1.6106914060638036,-0.30608152759295737,-0.9604130977777536
-0.47939632123520265,-0.7038770725701905,2.310049264852508,-0.9604130977777536
-1.3807614537782449,-1.457734771498616,-0.30608152759295737,-0.9604130977777536
0.971954315910374,1.568621498112599,2.310049264852508,-0.9604130977777536
0.40669143617999154,0.9567949598518479,-0.30608152759295737,0.9095029478955516
1.323333943850882,1.492143180830005,3.6181146610752415,0.9095029478955516
0.7275163138648032,0.23571368261596282,-0.30608152759295737,-0.9604130977777536
-0.5252284466187471,-0.5181440163124625,-0.30608152759295737,-0.9604130977777536
0.37613668592429517,-0.20130527328457362,-0.30608152759295737,-0.02545507494110098
0.40669143617999154,1.4047393896498979,-0.30608152759295737,-0.9604130977777536
0.2386403097736616,-0.45259117292738205,-0.30608152759295737,-0.02545507494110098
1.7205456971749347,0.6727326385164992,-0.30608152759295737,0.9095029478955516
-0.28079044457317637,-0.955162972212999,-0.30608152759295737,0.9095029478955516
-0.28079044457317637,0.35589389548861033,-0.30608152759295737,-0.9604130977777536
-0.03635244252760556,-0.4744421207224089,-0.30608152759295737,-0.9604130977777536
0.2844724351572061,-0.1903797993870602,-0.30608152759295737,-0.9604130977777536
0.1164213087508762,0.18108631312839576,-0.30608152759295737,-0.9604130977777536
3.080232083553422,1.3610374940598442,2.310049264852508,-0.9604130977777536
-0.7849438237921661,-1.1299705545732135,-0.30608152759295737,-0.9604130977777536
-0.509951071490899,-1.0207158155980793,-0.30608152759295737,-0.9604130977777536
2.6219108297179767,1.5358450764200586,-0.30608152759295737,0.9095029478955516
0.05531180823948349,-0.7475789681602442,-0.30608152759295737,0.9095029478955516
-0.41828682072380996,0.060906100255748254,-0.30608152759295737,-0.9604130977777536
-0.39384302051925285,-0.7803553898527844,-0.30608152759295737,-0.9604130977777536
-0.7769995887256851,-0.1903797993870602,-0.30608152759295737,0.9095029478955516
3.4774438368774745,2.9889331047893424,2.310049264852508,0.9095029478955516
-0.9682723253263442,-0.5072185424149491,-0.30608152759295737,-0.9604130977777536
-0.6810576729227985,-0.8022063376478112,-0.30608152759295737,-0.9604130977777536
-0.6703635103333048,-0.8459082332378649,-0.30608152759295737,-0.9604130977777536
0.08586655849517984,-0.6492497030826234,-0.30608152759295737,-0.9604130977777536
-0.23495831918963184,-0.9333120244179721,-0.30608152759295737,-0.9604130977777536
-0.3266225699567209,0.017204204665694608,-0.30608152759295737,0.9095029478955516
-0.12190574324355534,-0.0920505343094395,-0.30608152759295737,0.9095029478955516
-0.051629817655453734,0.8213190835226817,-0.30608152759295737,0.9095029478955516
-0.051629817655453734,-0.5946223335950565,-0.30608152759295737,0.9095029478955516
0.360859310796447,1.3938139157523843,-0.30608152759295737,0.9095029478955516
1.0025090661660703,1.5249196025225453,-0.30608152759295737,1.8444609707322042
0.33030456054075064,0.09368252194828848,-0.30608152759295737,0.9095029478955516
-0.11273931816684643,0.7273600080040663,-0.30608152759295737,0.9095029478955516
-0.6474474476415326,-0.7366534942627307,-0.30608152759295737,-0.9604130977777536
-0.47939632123520265,-0.5509204380050028,-0.30608152759295737,-0.9604130977777536
-0.7207788482552038,-0.9879393939055392,-0.30608152759295737,2.7794189935688567
0.0125351578815086,-0.13575242989949315,-0.30608152759295737,-0.9604130977777536
1.1705601925724003,0.07183157415326166,-0.30608152759295737,1.8444609707322042
0.0003132577792300599,-0.24500716887462726,-0.30608152759295737,-0.9604130977777536
0.7886258143761959,-0.46351664682489546,-0.30608152759295737,-0.02545507494110098
0.2386403097736616,0.454223160566231,-0.30608152759295737,0.9095029478955516
-1.121046076604826,-1.0425667633931062,2.310049264852508,-0.9604130977777536
0.6052973128420178,3.9875214190220682,2.310049264852508,-0.9604130977777536
-0.6016153222579881,-0.004646743129332213,-0.30608152759295737,0.9095029478955516
-0.09746194303899826,0.04998062635823484,-0.30608152759295737,-0.9604130977777536
-0.03635244252760556,0.35589389548861033,-0.30608152759295737,-0.9604130977777536
-1.1821555771162187,-1.5560640365762366,-0.30608152759295737,-0.9604130977777536
-0.8429978492779892,-0.3761128556447882,-0.30608152759295737,-0.9604130977777536
-0.869886029503002,-0.2996345383621943,-0.30608152759295737,-0.9604130977777536
